LapNumber,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,improve_LapTime,improve_Sector1Time,improve_Sector2Time,improve_Sector3Time,did_pit
1.0,-1.2694735305398965,-0.9426233482733639,0.3899773629664759,-2.63007327014327,1.0,1.0,1.0,1.0,0,0,1,1,0
2.0,1.2104282500496688,1.2396557859929462,0.2367719703725032,0.8821682698371996,0.0,1.0,2.0,1.0,0,0,0,0,0
3.0,-0.9447244878436439,-0.16973282155404576,,0.1889627027357911,1.0,1.0,3.0,1.0,1,1,0,0,1
4.0,-0.29522640245113874,-0.6243743078595271,0.3899773629664759,0.23517640720921834,1.0,1.0,1.0,1.0,0,0,1,1,0
5.0,1.2694735305398965,1.1941916373623982,0.258658455028785,0.8359545653637723,0.0,1.0,2.0,1.0,0,0,0,0,0
6.0,-0.5609301646571636,-0.3515894160762383,,0.17355813457798203,1.0,1.0,3.0,1.0,1,1,0,0,1
7.0,-1.4466093720105797,-0.7607667537511714,0.3680908783101941,-1.3360895448873076,1.0,1.0,1.0,1.0,0,0,1,1,0
8.0,1.3580414512752381,1.2396557859929462,0.21488548571622137,0.8975728379950086,0.0,1.0,2.0,1.0,0,0,0,0,0
9.0,-0.6494980853925052,-0.21519697018459388,,0.20436727089360018,1.0,1.0,3.0,1.0,1,1,0,0,1
10.0,0.14761320122556937,-0.5789101592289789,0.3899773629664759,-0.18074693305162673,1.0,1.0,1.0,1.0,0,0,1,1,0
11.0,1.3580414512752381,1.2851199346234945,0.28054493968506683,0.8975728379950086,0.0,1.0,2.0,1.0,0,0,0,0,0
12.0,-0.08856792073534162,-0.12426867292349762,,0.21977183905140926,1.0,1.0,3.0,1.0,1,1,0,0,1
13.0,-0.7971112866180745,-2.1246912126676154,0.3680908783101941,-1.4593260901497802,1.0,1.0,1.0,1.0,0,0,1,1,0
14.0,1.3285188110301243,1.3305840832540425,0.258658455028785,0.8975728379950086,0.0,1.0,2.0,1.0,0,0,0,0,0
15.0,-0.6199754451473913,-0.3970535647067864,-3.1556331513511786,0.17355813457798203,1.0,1.0,3.0,1.0,0,0,0,0,0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0
1.0,-0.2609361088069352,0.1932582514167256,0.035555906726730806,-0.5015710096803407,1.0,1.0,1.0,0.0,0,0,1,1,0
2.0,0.6584559620675013,0.8088863464274705,1.6355717094299809,0.9830791789734677,0.0,1.0,2.0,0.0,0,0,0,0,0
3.0,-0.059118337151571075,-2.0383935929972243,-0.2844472538139192,-1.083393380909536,1.0,1.0,3.0,0.0,1,1,1,0,0
4.0,0.3893655998603492,0.28945014126215446,0.035555906726730806,0.8827649770373996,1.0,1.0,4.0,0.0,1,1,1,1,0
5.0,0.6360317652169053,0.7319328345511273,0.6755622278080309,0.9028278174246133,0.0,1.0,5.0,0.0,0,0,0,0,0
6.0,-2.906991337177265,0.25097338532398294,0.35555906726738085,-0.6420108923908361,1.0,1.0,6.0,0.0,1,1,1,1,0
7.0,0.6584559620675013,0.8281247243965563,0.35555906726738085,0.9028278174246133,0.0,1.0,7.0,0.0,0,0,0,0,0
8.0,0.14269943450379305,-0.4608465995321908,,0.3009426058082044,1.0,1.0,8.0,0.0,1,1,0,1,1
9.0,0.09785104080260101,-0.7686606470375632,0.035555906726730806,-0.6018852116164088,1.0,0.0,1.0,0.0,0,0,1,1,0
10.0,0.5911833715157133,0.7319328345511273,0.035555906726730806,0.8025136154885452,0.0,0.0,2.0,0.0,0,0,0,0,0
11.0,-0.7318442426694515,0.17401987344763983,-0.6044504143545693,-2.3072266445295675,1.0,0.0,3.0,0.0,1,1,1,1,0
12.0,0.6136075683663094,0.7126944565820416,-0.6044504143545693,0.7824507751013315,1.0,0.0,4.0,0.0,0,0,0,0,0
13.0,0.12027523765319703,0.30868851923124024,,0.12037704232328177,1.0,0.0,5.0,0.0,1,1,0,1,1
14.0,-0.23851191195633917,0.30868851923124024,0.9955653883486809,-2.4476665272400626,1.0,0.0,1.0,0.0,0,0,1,1,0
15.0,0.6808801589180974,0.8281247243965563,1.315568548889331,0.9028278174246133,0.0,0.0,2.0,0.0,0,0,0,0,0
16.0,-2.9966881245796486,-2.9041206016060843,1.6355717094299809,-0.862702136650186,1.0,0.0,3.0,0.0,1,1,1,0,0
17.0,0.7257285526192894,-0.3646547096867619,,0.9028278174246133,1.0,0.0,4.0,0.0,1,1,1,1,1
18.0,0.3893655998603492,0.6165025667366126,-0.9244535748952193,-0.6219480520036225,1.0,0.0,5.0,1.0,0,0,1,1,0
19.0,0.4342139935615412,0.5395490548602696,-1.2444567354358693,0.6018852116164088,1.0,0.0,6.0,1.0,0,0,0,1,0
20.0,0.2772446156073691,0.46259554298392647,-1.8844630565171694,0.5216338500675544,1.0,0.0,7.0,1.0,1,1,1,0,0
21.0,0.3669414030097532,0.5587874328293554,-1.5644598959765192,0.5818223712291952,1.0,0.0,8.0,1.0,0,0,0,0,0
22.0,0.4117897967109452,-1.8075330573681951,,-0.12037704232328177,1.0,0.0,9.0,1.0,0,0,0,0,1
1.0,0.19536726936614912,-1.407448686510283,-1.5192243049066498,-2.056865405363658,1.0,0.0,4.0,1.0,0,0,1,1,0
2.0,,-0.260638645650054,-1.5192243049066498,0.23847714844795898,0.0,0.0,5.0,1.0,1,0,1,1,0
3.0,0.06011300595881497,-0.5154853213967716,0.038954469356589846,0.28532087403595113,0.0,0.0,6.0,1.0,1,1,0,1,0
4.0,0.16155370351431558,-0.13321530777669524,0.038954469356589846,0.4726957763879199,0.0,0.0,7.0,1.0,0,0,0,0,0
5.0,0.19536726936614912,-0.260638645650054,-0.7401349177750299,0.3790083252119355,1.0,0.0,8.0,1.0,1,1,1,1,0
6.0,,0.12163136797002232,0.8180438564882097,0.42585205079992766,1.0,0.0,9.0,1.0,0,1,0,0,0
7.0,0.29680796692164974,0.12163136797002232,1.5971332436198296,,1.0,0.0,10.0,1.0,0,0,0,0,0
8.0,0.43206223032898394,1.2684414088302514,-0.7401349177750299,0.519539501975912,1.0,0.0,11.0,1.0,1,0,1,1,0
9.0,0.2629944010698162,0.2490547058433811,0.038954469356589846,0.753758129915873,1.0,0.0,12.0,1.0,1,1,1,1,0
10.0,,,,0.42585205079992766,1.0,0.0,13.0,1.0,0,1,0,0,1
11.0,-3.8622606328538756,0.12163136797002232,2.376222630751449,-1.7758030518357046,1.0,1.0,6.0,1.0,0,0,1,1,0
12.0,0.29680796692164974,-0.13321530777669524,0.038954469356589846,0.1447896972719746,1.0,1.0,7.0,1.0,1,0,1,1,0
13.0,,-0.13321530777669524,0.038954469356589846,0.33216459962394335,1.0,1.0,8.0,1.0,0,1,0,1,0
14.0,0.43206223032898394,0.3764780437167399,0.038954469356589846,0.519539501975912,1.0,1.0,9.0,1.0,1,1,1,0,0
15.0,,0.886171395210175,0.8180438564882097,0.5663832275639042,1.0,1.0,10.0,1.0,0,0,0,0,0
16.0,0.6011300595881516,2.1604047739437626,,0.753758129915873,1.0,1.0,11.0,1.0,0,0,0,0,1
17.0,0.2629944010698162,-0.13321530777669524,-1.5192243049066498,-1.541584423895744,1.0,1.0,12.0,1.0,1,1,1,1,0
18.0,0.4658757961808175,-0.005791969903336466,-0.7401349177750299,0.23847714844795898,1.0,1.0,13.0,1.0,1,1,0,1,0
19.0,0.2629944010698162,0.12163136797002232,0.8180438564882097,0.8942893066798495,1.0,1.0,14.0,1.0,0,0,0,1,0
20.0,0.29680796692164974,0.3764780437167399,0.8180438564882097,0.3790083252119355,1.0,1.0,15.0,1.0,0,1,0,0,0
21.0,0.3644350986253168,0.3764780437167399,0.038954469356589846,0.4726957763879199,1.0,1.0,16.0,1.0,1,1,1,1,0
22.0,0.3982486644771504,0.2490547058433811,-0.7401349177750299,0.3790083252119355,0.0,1.0,17.0,1.0,0,0,0,0,0
23.0,-1.123361798855359,-3.4462220924840237,,-2.8063650147715324,1.0,1.0,18.0,1.0,0,0,0,0,1
1.0,0.19536726936614912,-1.407448686510283,-1.5192243049066498,-2.056865405363658,1.0,0.0,4.0,1.0,0,0,1,1,0
2.0,,-0.260638645650054,-1.5192243049066498,0.23847714844795898,0.0,0.0,5.0,1.0,1,0,1,1,0
3.0,0.06011300595881497,-0.5154853213967716,0.038954469356589846,0.28532087403595113,0.0,0.0,6.0,1.0,1,1,0,1,0
4.0,0.16155370351431558,-0.13321530777669524,0.038954469356589846,0.4726957763879199,0.0,0.0,7.0,1.0,0,0,0,0,0
5.0,0.19536726936614912,-0.260638645650054,-0.7401349177750299,0.3790083252119355,1.0,0.0,8.0,1.0,1,1,1,1,0
6.0,,0.12163136797002232,0.8180438564882097,0.42585205079992766,1.0,0.0,9.0,1.0,0,1,0,0,0
7.0,0.29680796692164974,0.12163136797002232,1.5971332436198296,,1.0,0.0,10.0,1.0,0,0,0,0,0
8.0,0.43206223032898394,1.2684414088302514,-0.7401349177750299,0.519539501975912,1.0,0.0,11.0,1.0,1,0,1,1,0
9.0,0.2629944010698162,0.2490547058433811,0.038954469356589846,0.753758129915873,1.0,0.0,12.0,1.0,1,1,1,1,0
10.0,,,,0.42585205079992766,1.0,0.0,13.0,1.0,0,1,0,0,1
11.0,-3.8622606328538756,0.12163136797002232,2.376222630751449,-1.7758030518357046,1.0,1.0,6.0,1.0,0,0,1,1,0
12.0,0.29680796692164974,-0.13321530777669524,0.038954469356589846,0.1447896972719746,1.0,1.0,7.0,1.0,1,0,1,1,0
13.0,,-0.13321530777669524,0.038954469356589846,0.33216459962394335,1.0,1.0,8.0,1.0,0,1,0,1,0
14.0,0.43206223032898394,0.3764780437167399,0.038954469356589846,0.519539501975912,1.0,1.0,9.0,1.0,1,1,1,0,0
15.0,,0.886171395210175,0.8180438564882097,0.5663832275639042,1.0,1.0,10.0,1.0,0,0,0,0,0
16.0,0.6011300595881516,2.1604047739437626,,0.753758129915873,1.0,1.0,11.0,1.0,0,0,0,0,1
17.0,0.2629944010698162,-0.13321530777669524,-1.5192243049066498,-1.541584423895744,1.0,1.0,12.0,1.0,1,1,1,1,0
18.0,0.4658757961808175,-0.005791969903336466,-0.7401349177750299,0.23847714844795898,1.0,1.0,13.0,1.0,1,1,0,1,0
19.0,0.2629944010698162,0.12163136797002232,0.8180438564882097,0.8942893066798495,1.0,1.0,14.0,1.0,0,0,0,1,0
20.0,0.29680796692164974,0.3764780437167399,0.8180438564882097,0.3790083252119355,1.0,1.0,15.0,1.0,0,1,0,0,0
21.0,0.3644350986253168,0.3764780437167399,0.038954469356589846,0.4726957763879199,1.0,1.0,16.0,1.0,1,1,1,1,0
22.0,0.3982486644771504,0.2490547058433811,-0.7401349177750299,0.3790083252119355,0.0,1.0,17.0,1.0,0,0,0,0,0
23.0,-1.123361798855359,-3.4462220924840237,,-2.8063650147715324,1.0,1.0,18.0,1.0,0,0,0,0,1
1.0,0.4107878672691233,-0.2866842567062377,0.1376200181346408,-0.02911988753947522,1.0,1.0,1.0,1.0,0,0,1,1,0
2.0,0.9509886187375892,0.8278317729672929,0.1376200181346408,1.1073427504876125,0.0,1.0,2.0,1.0,0,0,0,0,0
3.0,-1.377462896212695,-2.0918862765999844,0.25803753400245094,-1.2253963486206203,1.0,1.0,3.0,1.0,1,1,1,0,0
4.0,1.0441266793356005,-1.825030325833083,-3.5953229737674737,1.1671565735416698,1.0,1.0,4.0,1.0,0,0,1,1,0
5.0,-1.6196218537675244,-2.40583445397281,0.21789836204651425,-1.4347447293098206,1.0,1.0,5.0,1.0,1,1,1,1,0
6.0,1.0627542914552028,1.0162006793909883,0.25803753400245094,1.1671565735416698,0.0,1.0,6.0,1.0,0,0,0,0,0
7.0,0.392160255149521,0.3098172803021308,,0.3447165065483826,1.0,1.0,7.0,1.0,1,1,0,1,1
8.0,-0.22255094479735396,0.3726069157766959,0.21789836204651425,-1.270256715911163,1.0,1.0,1.0,1.0,0,0,1,1,0
9.0,1.006871455096396,0.9063188173104993,0.2981767059583877,1.182110029305184,0.0,1.0,2.0,1.0,0,0,0,0,0
10.0,-0.5392203508305926,0.13714578274707676,,-0.642211573843562,1.0,1.0,3.0,1.0,1,1,1,1,1
11.0,0.42941547938872554,0.07435614727251164,0.3383158779143244,0.04564739127809635,1.0,1.0,1.0,1.0,0,0,1,1,0
12.0,1.0441266793356005,0.9220162261791406,0.3784550498702611,1.226970396595727,0.0,1.0,2.0,1.0,0,0,0,0,0
13.0,0.05686323699668012,-0.01982830593933602,,-0.8665134102962767,1.0,1.0,3.0,1.0,1,1,0,1,1
14.0,-0.6509860235482062,-0.19249980349439005,0.3784550498702611,-0.5973512065530191,1.0,1.0,1.0,1.0,0,0,1,1,0
15.0,1.0441266793356005,0.9220162261791406,0.2981767059583877,1.226970396595727,0.0,1.0,2.0,1.0,0,0,0,0,0
16.0,-0.8931449811030358,0.011566511797946533,,-0.5076304719719332,1.0,1.0,3.0,1.0,1,1,0,1,1
17.0,-1.321580059853888,0.2313302359589244,0.3383158779143244,-0.9562341448773626,1.0,1.0,1.0,1.0,0,0,1,1,0
18.0,1.006871455096396,0.890621408441858,0.3383158779143244,1.182110029305184,1.0,1.0,2.0,1.0,1,0,0,1,0
19.0,-1.8245255870831494,0.19993541822164185,,-1.12072215827602,1.0,1.0,3.0,1.0,0,0,0,0,1
1.0,1.9635817738922434,-1.3381821868271007,-4.762386268091573,-2.6953822660045677,1.0,0.0,1.0,1.0,1,0,1,1,0
2.0,-1.5069348497312596,-1.5124246590702126,0.14976057446828844,-2.0613548466148566,0.0,0.0,2.0,1.0,1,1,1,1,0
3.0,-0.06088625655480003,0.40424253560401846,0.14976057446828844,-0.15927258844572348,0.0,0.0,3.0,1.0,0,0,0,0,0
4.0,-0.35009597519009195,0.23000006336090653,0.02995211489365769,0.19296486677078267,1.0,0.0,4.0,1.0,1,0,0,1,0
5.0,-0.06088625655480003,0.23000006336090653,0.08985634468097307,0.3338598488573851,1.0,0.0,5.0,1.0,1,0,1,1,0
6.0,-0.6393056938253839,0.40424253560401846,0.14976057446828844,0.12251737572748143,1.0,0.0,6.0,1.0,0,1,0,0,0
7.0,-0.06088625655480003,0.23000006336090653,0.08985634468097307,1.1792297413769999,1.0,0.0,7.0,1.0,1,1,1,1,0
8.0,-0.35009597519009195,-0.9896972423408769,0.20966480425560383,-0.15927258844572348,1.0,0.0,8.0,1.0,0,1,0,0,0
9.0,,-0.11848488112531728,0.02995211489365769,0.2634123578140839,1.0,0.0,9.0,1.0,1,1,0,1,0
10.0,-0.06088625655480003,0.23000006336090653,0.08985634468097307,0.40430733990068635,1.0,0.0,10.0,1.0,0,0,1,0,0
11.0,-0.6393056938253839,0.05575759111779462,0.20966480425560383,,1.0,0.0,11.0,1.0,0,1,0,0,0
12.0,,0.40424253560401846,0.2695690340429192,0.6860973040738912,1.0,0.0,12.0,1.0,1,0,1,1,0
13.0,-0.06088625655480003,0.40424253560401846,0.3294732638302346,0.40430733990068635,1.0,0.0,13.0,1.0,0,1,0,0,0
14.0,0.5175331807157838,0.40424253560401846,0.20966480425560383,0.47475483094398757,1.0,0.0,14.0,1.0,1,1,1,1,0
15.0,1.0959526179863677,0.5784850078471304,0.38937749361755,,1.0,0.0,15.0,1.0,0,0,0,0,0
16.0,,0.5784850078471304,0.38937749361755,0.61564981303059,1.0,0.0,16.0,1.0,0,1,1,0,0
17.0,0.8067428993510758,-0.6412122978546531,0.2695690340429192,0.6860973040738912,1.0,0.0,17.0,1.0,0,0,1,1,0
18.0,,-0.2927273533684292,0.38937749361755,0.2634123578140839,1.0,0.0,18.0,1.0,0,1,1,0,0
19.0,0.2283234620804919,0.7527274800902423,0.2695690340429192,0.5452023219872888,1.0,0.0,19.0,1.0,0,0,0,0,0
20.0,,0.40424253560401846,0.20966480425560383,0.40430733990068635,1.0,0.0,20.0,1.0,0,0,1,1,0
21.0,1.9635817738922434,-0.6412122978546531,0.20966480425560383,0.61564981303059,1.0,0.0,21.0,1.0,1,1,0,0,0
22.0,-0.06088625655480003,-1.1639397145839887,-0.02995211489365769,0.5452023219872888,1.0,0.0,22.0,1.0,0,0,1,0,0
23.0,-2.3745640056371355,-2.2093945480426602,,-0.3706150615756271,1.0,0.0,23.0,1.0,0,0,1,1,1
24.0,-0.35009597519009195,3.192122091493809,0.2695690340429192,-2.554487283917965,1.0,1.0,1.0,1.0,1,1,0,1,0
25.0,,0.40424253560401846,0.38937749361755,0.2634123578140839,0.0,1.0,2.0,1.0,1,1,1,1,0
26.0,,,,,0.0,1.0,3.0,1.0,0,0,0,0,0
1.0,-0.2609361088069352,0.1932582514167256,0.035555906726730806,-0.5015710096803407,1.0,1.0,1.0,0.0,0,0,1,1,0
2.0,0.6584559620675013,0.8088863464274705,1.6355717094299809,0.9830791789734677,0.0,1.0,2.0,0.0,0,0,0,0,0
3.0,-0.059118337151571075,-2.0383935929972243,-0.2844472538139192,-1.083393380909536,1.0,1.0,3.0,0.0,1,1,1,0,0
4.0,0.3893655998603492,0.28945014126215446,0.035555906726730806,0.8827649770373996,1.0,1.0,4.0,0.0,1,1,1,1,0
5.0,0.6360317652169053,0.7319328345511273,0.6755622278080309,0.9028278174246133,0.0,1.0,5.0,0.0,0,0,0,0,0
6.0,-2.906991337177265,0.25097338532398294,0.35555906726738085,-0.6420108923908361,1.0,1.0,6.0,0.0,1,1,1,1,0
7.0,0.6584559620675013,0.8281247243965563,0.35555906726738085,0.9028278174246133,0.0,1.0,7.0,0.0,0,0,0,0,0
8.0,0.14269943450379305,-0.4608465995321908,,0.3009426058082044,1.0,1.0,8.0,0.0,1,1,0,1,1
9.0,0.09785104080260101,-0.7686606470375632,0.035555906726730806,-0.6018852116164088,1.0,0.0,1.0,0.0,0,0,1,1,0
10.0,0.5911833715157133,0.7319328345511273,0.035555906726730806,0.8025136154885452,0.0,0.0,2.0,0.0,0,0,0,0,0
11.0,-0.7318442426694515,0.17401987344763983,-0.6044504143545693,-2.3072266445295675,1.0,0.0,3.0,0.0,1,1,1,1,0
12.0,0.6136075683663094,0.7126944565820416,-0.6044504143545693,0.7824507751013315,1.0,0.0,4.0,0.0,0,0,0,0,0
13.0,0.12027523765319703,0.30868851923124024,,0.12037704232328177,1.0,0.0,5.0,0.0,1,1,0,1,1
14.0,-0.23851191195633917,0.30868851923124024,0.9955653883486809,-2.4476665272400626,1.0,0.0,1.0,0.0,0,0,1,1,0
15.0,0.6808801589180974,0.8281247243965563,1.315568548889331,0.9028278174246133,0.0,0.0,2.0,0.0,0,0,0,0,0
16.0,-2.9966881245796486,-2.9041206016060843,1.6355717094299809,-0.862702136650186,1.0,0.0,3.0,0.0,1,1,1,0,0
17.0,0.7257285526192894,-0.3646547096867619,,0.9028278174246133,1.0,0.0,4.0,0.0,1,1,1,1,1
18.0,0.3893655998603492,0.6165025667366126,-0.9244535748952193,-0.6219480520036225,1.0,0.0,5.0,1.0,0,0,1,1,0
19.0,0.4342139935615412,0.5395490548602696,-1.2444567354358693,0.6018852116164088,1.0,0.0,6.0,1.0,0,0,0,1,0
20.0,0.2772446156073691,0.46259554298392647,-1.8844630565171694,0.5216338500675544,1.0,0.0,7.0,1.0,1,1,1,0,0
21.0,0.3669414030097532,0.5587874328293554,-1.5644598959765192,0.5818223712291952,1.0,0.0,8.0,1.0,0,0,0,0,0
22.0,0.4117897967109452,-1.8075330573681951,,-0.12037704232328177,1.0,0.0,9.0,1.0,0,0,0,0,1
1.0,0.19536726936614912,-1.407448686510283,-1.5192243049066498,-2.056865405363658,1.0,0.0,4.0,1.0,0,0,1,1,0
2.0,,-0.260638645650054,-1.5192243049066498,0.23847714844795898,0.0,0.0,5.0,1.0,1,0,1,1,0
3.0,0.06011300595881497,-0.5154853213967716,0.038954469356589846,0.28532087403595113,0.0,0.0,6.0,1.0,1,1,0,1,0
4.0,0.16155370351431558,-0.13321530777669524,0.038954469356589846,0.4726957763879199,0.0,0.0,7.0,1.0,0,0,0,0,0
5.0,0.19536726936614912,-0.260638645650054,-0.7401349177750299,0.3790083252119355,1.0,0.0,8.0,1.0,1,1,1,1,0
6.0,,0.12163136797002232,0.8180438564882097,0.42585205079992766,1.0,0.0,9.0,1.0,0,1,0,0,0
7.0,0.29680796692164974,0.12163136797002232,1.5971332436198296,,1.0,0.0,10.0,1.0,0,0,0,0,0
8.0,0.43206223032898394,1.2684414088302514,-0.7401349177750299,0.519539501975912,1.0,0.0,11.0,1.0,1,0,1,1,0
9.0,0.2629944010698162,0.2490547058433811,0.038954469356589846,0.753758129915873,1.0,0.0,12.0,1.0,1,1,1,1,0
10.0,,,,0.42585205079992766,1.0,0.0,13.0,1.0,0,1,0,0,1
11.0,-3.8622606328538756,0.12163136797002232,2.376222630751449,-1.7758030518357046,1.0,1.0,6.0,1.0,0,0,1,1,0
12.0,0.29680796692164974,-0.13321530777669524,0.038954469356589846,0.1447896972719746,1.0,1.0,7.0,1.0,1,0,1,1,0
13.0,,-0.13321530777669524,0.038954469356589846,0.33216459962394335,1.0,1.0,8.0,1.0,0,1,0,1,0
14.0,0.43206223032898394,0.3764780437167399,0.038954469356589846,0.519539501975912,1.0,1.0,9.0,1.0,1,1,1,0,0
15.0,,0.886171395210175,0.8180438564882097,0.5663832275639042,1.0,1.0,10.0,1.0,0,0,0,0,0
16.0,0.6011300595881516,2.1604047739437626,,0.753758129915873,1.0,1.0,11.0,1.0,0,0,0,0,1
17.0,0.2629944010698162,-0.13321530777669524,-1.5192243049066498,-1.541584423895744,1.0,1.0,12.0,1.0,1,1,1,1,0
18.0,0.4658757961808175,-0.005791969903336466,-0.7401349177750299,0.23847714844795898,1.0,1.0,13.0,1.0,1,1,0,1,0
19.0,0.2629944010698162,0.12163136797002232,0.8180438564882097,0.8942893066798495,1.0,1.0,14.0,1.0,0,0,0,1,0
20.0,0.29680796692164974,0.3764780437167399,0.8180438564882097,0.3790083252119355,1.0,1.0,15.0,1.0,0,1,0,0,0
21.0,0.3644350986253168,0.3764780437167399,0.038954469356589846,0.4726957763879199,1.0,1.0,16.0,1.0,1,1,1,1,0
22.0,0.3982486644771504,0.2490547058433811,-0.7401349177750299,0.3790083252119355,0.0,1.0,17.0,1.0,0,0,0,0,0
23.0,-1.123361798855359,-3.4462220924840237,,-2.8063650147715324,1.0,1.0,18.0,1.0,0,0,0,0,1
1.0,0.19536726936614912,-1.407448686510283,-1.5192243049066498,-2.056865405363658,1.0,0.0,4.0,1.0,0,0,1,1,0
2.0,,-0.260638645650054,-1.5192243049066498,0.23847714844795898,0.0,0.0,5.0,1.0,1,0,1,1,0
3.0,0.06011300595881497,-0.5154853213967716,0.038954469356589846,0.28532087403595113,0.0,0.0,6.0,1.0,1,1,0,1,0
4.0,0.16155370351431558,-0.13321530777669524,0.038954469356589846,0.4726957763879199,0.0,0.0,7.0,1.0,0,0,0,0,0
5.0,0.19536726936614912,-0.260638645650054,-0.7401349177750299,0.3790083252119355,1.0,0.0,8.0,1.0,1,1,1,1,0
6.0,,0.12163136797002232,0.8180438564882097,0.42585205079992766,1.0,0.0,9.0,1.0,0,1,0,0,0
7.0,0.29680796692164974,0.12163136797002232,1.5971332436198296,,1.0,0.0,10.0,1.0,0,0,0,0,0
8.0,0.43206223032898394,1.2684414088302514,-0.7401349177750299,0.519539501975912,1.0,0.0,11.0,1.0,1,0,1,1,0
9.0,0.2629944010698162,0.2490547058433811,0.038954469356589846,0.753758129915873,1.0,0.0,12.0,1.0,1,1,1,1,0
10.0,,,,0.42585205079992766,1.0,0.0,13.0,1.0,0,1,0,0,1
11.0,-3.8622606328538756,0.12163136797002232,2.376222630751449,-1.7758030518357046,1.0,1.0,6.0,1.0,0,0,1,1,0
12.0,0.29680796692164974,-0.13321530777669524,0.038954469356589846,0.1447896972719746,1.0,1.0,7.0,1.0,1,0,1,1,0
13.0,,-0.13321530777669524,0.038954469356589846,0.33216459962394335,1.0,1.0,8.0,1.0,0,1,0,1,0
14.0,0.43206223032898394,0.3764780437167399,0.038954469356589846,0.519539501975912,1.0,1.0,9.0,1.0,1,1,1,0,0
15.0,,0.886171395210175,0.8180438564882097,0.5663832275639042,1.0,1.0,10.0,1.0,0,0,0,0,0
16.0,0.6011300595881516,2.1604047739437626,,0.753758129915873,1.0,1.0,11.0,1.0,0,0,0,0,1
17.0,0.2629944010698162,-0.13321530777669524,-1.5192243049066498,-1.541584423895744,1.0,1.0,12.0,1.0,1,1,1,1,0
18.0,0.4658757961808175,-0.005791969903336466,-0.7401349177750299,0.23847714844795898,1.0,1.0,13.0,1.0,1,1,0,1,0
19.0,0.2629944010698162,0.12163136797002232,0.8180438564882097,0.8942893066798495,1.0,1.0,14.0,1.0,0,0,0,1,0
20.0,0.29680796692164974,0.3764780437167399,0.8180438564882097,0.3790083252119355,1.0,1.0,15.0,1.0,0,1,0,0,0
21.0,0.3644350986253168,0.3764780437167399,0.038954469356589846,0.4726957763879199,1.0,1.0,16.0,1.0,1,1,1,1,0
22.0,0.3982486644771504,0.2490547058433811,-0.7401349177750299,0.3790083252119355,0.0,1.0,17.0,1.0,0,0,0,0,0
23.0,-1.123361798855359,-3.4462220924840237,,-2.8063650147715324,1.0,1.0,18.0,1.0,0,0,0,0,1
1.0,0.4107878672691233,-0.2866842567062377,0.1376200181346408,-0.02911988753947522,1.0,1.0,1.0,1.0,0,0,1,1,0
2.0,0.9509886187375892,0.8278317729672929,0.1376200181346408,1.1073427504876125,0.0,1.0,2.0,1.0,0,0,0,0,0
3.0,-1.377462896212695,-2.0918862765999844,0.25803753400245094,-1.2253963486206203,1.0,1.0,3.0,1.0,1,1,1,0,0
4.0,1.0441266793356005,-1.825030325833083,-3.5953229737674737,1.1671565735416698,1.0,1.0,4.0,1.0,0,0,1,1,0
5.0,-1.6196218537675244,-2.40583445397281,0.21789836204651425,-1.4347447293098206,1.0,1.0,5.0,1.0,1,1,1,1,0
6.0,1.0627542914552028,1.0162006793909883,0.25803753400245094,1.1671565735416698,0.0,1.0,6.0,1.0,0,0,0,0,0
7.0,0.392160255149521,0.3098172803021308,,0.3447165065483826,1.0,1.0,7.0,1.0,1,1,0,1,1
8.0,-0.22255094479735396,0.3726069157766959,0.21789836204651425,-1.270256715911163,1.0,1.0,1.0,1.0,0,0,1,1,0
9.0,1.006871455096396,0.9063188173104993,0.2981767059583877,1.182110029305184,0.0,1.0,2.0,1.0,0,0,0,0,0
10.0,-0.5392203508305926,0.13714578274707676,,-0.642211573843562,1.0,1.0,3.0,1.0,1,1,1,1,1
11.0,0.42941547938872554,0.07435614727251164,0.3383158779143244,0.04564739127809635,1.0,1.0,1.0,1.0,0,0,1,1,0
12.0,1.0441266793356005,0.9220162261791406,0.3784550498702611,1.226970396595727,0.0,1.0,2.0,1.0,0,0,0,0,0
13.0,0.05686323699668012,-0.01982830593933602,,-0.8665134102962767,1.0,1.0,3.0,1.0,1,1,0,1,1
14.0,-0.6509860235482062,-0.19249980349439005,0.3784550498702611,-0.5973512065530191,1.0,1.0,1.0,1.0,0,0,1,1,0
15.0,1.0441266793356005,0.9220162261791406,0.2981767059583877,1.226970396595727,0.0,1.0,2.0,1.0,0,0,0,0,0
16.0,-0.8931449811030358,0.011566511797946533,,-0.5076304719719332,1.0,1.0,3.0,1.0,1,1,0,1,1
17.0,-1.321580059853888,0.2313302359589244,0.3383158779143244,-0.9562341448773626,1.0,1.0,1.0,1.0,0,0,1,1,0
18.0,1.006871455096396,0.890621408441858,0.3383158779143244,1.182110029305184,1.0,1.0,2.0,1.0,1,0,0,1,0
19.0,-1.8245255870831494,0.19993541822164185,,-1.12072215827602,1.0,1.0,3.0,1.0,0,0,0,0,1
1.0,1.9635817738922434,-1.3381821868271007,-4.762386268091573,-2.6953822660045677,1.0,0.0,1.0,1.0,1,0,1,1,0
